id_reserva,id_hotel,id_canal,id_tipo_hab,fecha_checkin,pax_adultos,pax_ninos,pax_total,ingreso_alojamiento_neto,noches,estado_reserva
100354,H01,1,2,2021-02-10,2,1,3,360.4616141055956,2,Confirmada
100355,H01,2,3,2021-02-10,1,1,2,1082.9725529463822,3,Confirmada
100356,H01,2,1,2021-02-10,1,1,2,184.63230041262335,2,Confirmada
100357,H01,2,3,2021-02-10,2,1,3,639.8119899386801,2,Confirmada
100358,H01,1,2,2021-02-10,1,1,2,550.756331524097,3,Confirmada
100359,H01,4,1,2021-02-10,2,0,2,500.29339370832497,5,Confirmada
100360,H01,3,2,2021-02-10,1,0,1,392.2018471228509,2,Confirmada
100361,H01,3,1,2021-02-11,2,1,3,210.6943064417098,2,Confirmada
100362,H01,2,1,2021-02-11,1,1,2,386.47808555499773,4,Confirmada
100363,H01,3,1,2021-02-11,1,0,1,502.8292105128309,5,Confirmada
100364,H01,2,2,2021-02-11,1,1,2,359.12338921832725,2,Confirmada
100365,H01,2,2,2021-02-11,2,1,3,841.2922796081675,5,Confirmada
100366,H01,3,1,2021-02-11,1,1,2,102.79289887516107,1,Confirmada
100367,H01,4,1,2021-02-11,2,1,3,215.40243504814464,2,Confirmada
100368,H01,2,1,2021-02-12,1,0,1,464.95897029133624,5,Confirmada
100369,H01,1,1,2021-02-12,2,1,3,196.61985782147354,2,Confirmada
100370,H01,4,2,2021-02-12,1,0,1,819.2449931458887,5,Confirmada
100371,H01,3,2,2021-02-12,2,1,3,331.5935253606782,2,Confirmada
100372,H01,1,1,2021-02-12,1,0,1,429.41671582263024,4,Confirmada
100373,H01,4,3,2021-02-12,1,1,2,1119.9605138111092,3,Confirmada
100374,H01,2,1,2021-02-12,2,1,3,378.2459951553432,4,Confirmada
100375,H01,2,1,2021-02-12,2,1,3,316.41392251171,3,Confirmada
100376,H01,3,1,2021-02-13,1,0,1,502.57479140952614,5,Confirmada
100377,H01,4,2,2021-02-13,2,0,2,901.8768953028996,5,Confirmada
100378,H01,1,2,2021-02-13,1,0,1,347.736929308569,2,Confirmada
100379,H01,4,1,2021-02-13,1,0,1,515.4234996760335,5,Confirmada
100380,H01,2,2,2021-02-13,1,1,2,193.0139504227448,1,Confirmada
100381,H01,4,3,2021-02-13,2,0,2,1124.463011449991,3,Confirmada
100382,H01,4,1,2021-02-13,2,0,2,216.67322302853788,2,Confirmada
100383,H01,1,2,2021-02-14,1,1,2,183.89024227098403,1,Confirmada
100384,H01,4,3,2021-02-14,1,0,1,1885.3146000050674,5,Confirmada
100385,H01,1,2,2021-02-14,2,1,3,194.97087870644847,1,Confirmada
100386,H01,4,3,2021-02-14,1,0,1,761.7199991614366,2,Confirmada
100387,H01,4,2,2021-02-14,2,1,3,529.335597777733,3,Confirmada
100388,H01,2,1,2021-02-14,2,1,3,180.10087046811282,2,Confirmada
100389,H01,1,2,2021-02-14,2,0,2,715.6442801231195,4,Confirmada
100390,H01,4,1,2021-02-15,1,0,1,385.004696277621,4,Confirmada
100391,H01,1,2,2021-02-15,1,0,1,698.2709926247397,4,Confirmada
100392,H01,1,3,2021-02-15,2,1,3,344.19246571592197,1,Confirmada
100393,H01,4,1,2021-02-15,2,1,3,494.4803333345073,5,Confirmada
100394,H01,4,3,2021-02-15,2,0,2,757.8541916097088,2,Confirmada
100395,H01,4,1,2021-02-15,2,1,3,192.33293687278928,2,Confirmada
100396,H01,4,1,2021-02-15,1,1,2,433.7516642061314,4,Confirmada
100397,H01,4,2,2021-02-15,2,0,2,527.6953368127863,3,Confirmada
100398,H01,2,3,2021-02-16,2,0,2,648.9892082128882,2,Confirmada
100399,H01,1,3,2021-02-16,2,0,2,357.4441713839228,1,Confirmada
100400,H01,1,1,2021-02-16,2,1,3,420.12838946585146,4,Confirmada
100401,H01,3,3,2021-02-16,1,1,2,972.5709827619688,3,Confirmada
100402,H01,3,3,2021-02-16,1,0,1,689.6847533526042,2,Confirmada
100403,H01,3,3,2021-02-16,2,1,3,1803.237919180578,5,Confirmada
100404,H01,2,1,2021-02-16,2,0,2,301.69941489350265,3,Confirmada
100405,H01,4,3,2021-02-17,2,1,3,655.0069969841443,2,Confirmada
100406,H01,1,2,2021-02-17,1,1,2,875.8873272245518,5,Confirmada
100407,H01,1,3,2021-02-17,2,1,3,664.7007915177426,2,Confirmada
100408,H01,3,3,2021-02-17,1,1,2,712.8834743138812,2,Confirmada
100409,H01,3,2,2021-02-17,2,0,2,587.7771873912942,3,Confirmada
100410,H01,3,1,2021-02-17,1,1,2,99.04345911180883,1,Confirmada
100411,H01,4,1,2021-02-17,1,1,2,93.57263426253772,1,Confirmada
100412,H01,3,3,2021-02-17,1,0,1,728.2344883778673,2,Confirmada
100413,H01,3,1,2021-02-18,1,1,2,216.35273051206747,2,Confirmada
100414,H01,4,2,2021-02-18,2,0,2,343.8553508183571,2,Confirmada
100415,H01,2,2,2021-02-18,1,0,1,889.9897556901857,5,Confirmada
100416,H01,3,3,2021-02-18,1,1,2,1286.0992118169634,4,Confirmada
100417,H01,4,2,2021-02-18,2,1,3,531.0362020258464,3,Confirmada
100418,H01,4,3,2021-02-18,1,1,2,1662.050488692602,5,Confirmada
100419,H01,4,2,2021-02-18,1,1,2,184.45706150115151,1,Confirmada
100420,H01,4,2,2021-02-19,2,0,2,490.28342093722125,3,Confirmada
100421,H01,3,2,2021-02-19,1,0,1,770.0485667998316,4,Confirmada
100422,H01,1,1,2021-02-19,2,1,3,101.32444689621298,1,Confirmada
100423,H01,4,3,2021-02-19,1,1,2,1913.0919505430797,5,Confirmada
100424,H01,4,3,2021-02-19,1,0,1,1113.9707127234851,3,Confirmada
100425,H01,4,1,2021-02-19,2,1,3,402.42345227717396,4,Confirmada
100426,H01,2,1,2021-02-19,1,1,2,361.0218968003245,4,Confirmada
100427,H01,1,3,2021-02-19,2,1,3,1909.889113212248,5,Confirmada
100428,H01,4,2,2021-02-20,2,0,2,910.7892790266019,5,Confirmada
100429,H01,1,1,2021-02-20,1,1,2,95.58035367530732,1,Confirmada
100430,H01,1,2,2021-02-20,2,0,2,391.05933978750863,2,Confirmada
100431,H01,4,3,2021-02-20,2,1,3,646.178791506267,2,Confirmada
100432,H01,2,3,2021-02-20,2,1,3,378.3979140522438,1,Confirmada
100433,H01,1,1,2021-02-20,1,1,2,467.0603607712827,5,Confirmada
100434,H01,2,3,2021-02-20,1,1,2,1115.8677222061024,3,Confirmada
100435,H01,4,3,2021-02-20,2,0,2,1062.3171325053022,3,Confirmada
100436,H01,2,1,2021-02-21,1,1,2,400.90870309866807,4,Confirmada
100437,H01,4,1,2021-02-21,1,0,1,289.7655411997588,3,Confirmada
100438,H01,4,1,2021-02-21,2,1,3,94.05811591110356,1,Confirmada
100439,H01,3,1,2021-02-21,1,1,2,100.65265488057564,1,Confirmada
100440,H01,2,3,2021-02-21,2,0,2,1725.8798262506562,5,Confirmada
100441,H01,3,1,2021-02-21,1,0,1,538.6755406086788,5,Confirmada
100442,H01,3,3,2021-02-21,1,1,2,1021.6424610007518,3,Confirmada
100443,H01,4,1,2021-02-21,2,0,2,539.064031753122,5,Confirmada
100444,H01,2,3,2021-02-21,2,1,3,1489.2939917904887,4,Confirmada
100445,H01,2,1,2021-02-21,2,1,3,105.69279828937866,1,Confirmada
100446,H01,2,3,2021-02-22,2,1,3,363.277194077199,1,Confirmada
100447,H01,3,1,2021-02-22,2,0,2,542.192767063037,5,Confirmada
100448,H01,4,3,2021-02-22,1,1,2,745.6141177018324,2,Confirmada
100449,H01,4,2,2021-02-22,2,0,2,903.128433021621,5,Confirmada
100450,H01,3,2,2021-02-22,1,1,2,381.23234997886783,2,Confirmada
100451,H01,3,2,2021-02-22,1,1,2,870.0794626085218,5,Confirmada
100452,H01,2,1,2021-02-22,2,1,3,198.19838657464837,2,Confirmada
100453,H01,1,1,2021-02-22,1,1,2,312.6676204467942,3,Confirmada
100454,H01,2,2,2021-02-22,2,1,3,744.3644327105472,4,Confirmada
100455,H01,3,2,2021-02-23,1,1,2,346.5835854606482,2,Confirmada
100456,H01,3,3,2021-02-23,1,1,2,1890.6017685791921,5,Confirmada
100457,H01,3,1,2021-02-23,2,1,3,91.43866302962732,1,Confirmada
100458,H01,3,2,2021-02-23,2,1,3,723.4859115284686,4,Confirmada
100459,H01,4,2,2021-02-23,2,1,3,849.1293187699093,5,Confirmada
100460,H01,4,3,2021-02-23,1,0,1,1154.9792051719387,3,Confirmada
100461,H01,4,3,2021-02-23,1,1,2,354.0513421108196,1,Confirmada
100462,H01,4,2,2021-02-24,2,1,3,734.1858834432156,4,Confirmada
100463,H01,3,2,2021-02-24,1,1,2,855.5456778357852,5,Confirmada
100464,H01,3,2,2021-02-24,1,0,1,177.7225204006071,1,Confirmada
100465,H01,4,2,2021-02-24,2,0,2,743.9582194837062,4,Confirmada
100466,H01,4,2,2021-02-24,1,0,1,190.17020289417695,1,Confirmada
100467,H01,1,1,2021-02-24,1,0,1,413.09191916032313,4,Confirmada
100468,H01,4,3,2021-02-24,2,0,2,1539.703639759167,4,Confirmada
100469,H01,4,1,2021-02-24,1,1,2,105.94928980745246,1,Confirmada
100470,H01,2,1,2021-02-24,1,0,1,308.86625930484024,3,Confirmada
100471,H01,1,3,2021-02-24,1,0,1,1071.7361557244203,3,Confirmada
100472,H01,4,3,2021-02-25,1,1,2,361.9765844894693,1,Confirmada
100473,H01,4,2,2021-02-25,1,0,1,173.68807960416453,1,Confirmada
100474,H01,3,1,2021-02-25,2,1,3,491.2174500443592,5,Confirmada
100475,H01,3,1,2021-02-25,1,0,1,285.2654883145018,3,Confirmada
100476,H01,1,2,2021-02-25,2,0,2,573.3405336406404,3,Confirmada
100477,H01,4,3,2021-02-25,2,0,2,1649.6322029059356,5,Confirmada
100478,H01,4,1,2021-02-25,2,1,3,208.24009638268768,2,Confirmada
100479,H01,1,3,2021-02-25,2,1,3,1449.931337296754,4,Confirmada
100480,H01,3,3,2021-02-25,1,1,2,345.6396752491717,1,Confirmada
100481,H01,1,1,2021-02-26,2,0,2,527.7359828436893,5,Confirmada
100482,H01,4,1,2021-02-26,1,1,2,187.17305426698368,2,Confirmada
100483,H01,3,2,2021-02-26,2,0,2,180.39975503451424,1,Confirmada
100484,H01,2,2,2021-02-26,1,0,1,731.777160257783,4,Confirmada
100485,H01,2,3,2021-02-26,1,0,1,378.45129923258304,1,Confirmada
100486,H01,3,3,2021-02-26,1,0,1,1136.534292576547,3,Confirmada
100487,H01,2,3,2021-02-26,1,0,1,1014.2792016313035,3,Confirmada
100488,H01,3,3,2021-02-26,1,0,1,1050.7861760286933,3,Confirmada
100489,H01,4,3,2021-02-26,2,1,3,1807.6195514707956,5,Confirmada
100490,H01,1,2,2021-02-27,2,1,3,336.0329900293535,2,Confirmada
100491,H01,1,3,2021-02-27,2,1,3,1805.2151127591708,5,Confirmada
100492,H01,3,3,2021-02-27,1,0,1,1815.1265874917594,5,Confirmada
100493,H01,2,3,2021-02-27,2,1,3,1344.6875063526832,4,Confirmada
100494,H01,1,3,2021-02-27,1,1,2,1664.598467184302,5,Confirmada
100495,H01,3,1,2021-02-27,2,0,2,206.80650310157128,2,Confirmada
100496,H01,4,1,2021-02-27,1,1,2,108.30486620055366,1,Confirmada
100497,H01,3,3,2021-02-27,2,0,2,1414.530639059761,4,Confirmada
100498,H01,4,3,2021-02-27,2,0,2,954.0441595242805,3,Confirmada
100499,H01,3,1,2021-02-27,1,1,2,493.18289959652367,5,Confirmada
100500,H01,4,1,2021-02-28,2,0,2,540.0879898988181,5,Confirmada
100501,H01,3,2,2021-02-28,1,0,1,754.8015541893599,4,Confirmada
100502,H01,2,1,2021-02-28,1,1,2,218.05287131647364,2,Confirmada
100503,H01,1,1,2021-02-28,1,1,2,536.7348688537357,5,Confirmada
100504,H01,1,2,2021-02-28,1,1,2,952.7516088586111,5,Confirmada
100505,H01,4,3,2021-02-28,1,1,2,644.5839017326854,2,Confirmada
100506,H01,3,2,2021-02-28,1,0,1,566.6383547464603,3,Confirmada
100507,H01,3,2,2021-02-28,2,1,3,354.75523496277657,2,Confirmada
100508,H01,4,1,2021-02-28,1,1,2,475.66906738660634,5,Confirmada
100509,H01,3,2,2021-02-28,2,0,2,577.5038976575722,3,Confirmada
100510,H01,4,1,2021-03-01,1,1,2,492.81027709077534,5,Confirmada
100511,H01,2,1,2021-03-01,1,0,1,450.24954536008295,5,Confirmada
100512,H01,4,3,2021-03-01,2,0,2,980.8897969870709,3,Confirmada
100513,H01,4,2,2021-03-01,2,0,2,662.5319016318364,4,Confirmada
100514,H01,3,1,2021-03-01,2,1,3,321.03759868881684,3,Confirmada
100515,H01,2,3,2021-03-01,1,0,1,1737.5666510010685,5,Confirmada
100516,H01,4,1,2021-03-01,1,0,1,483.4766341879128,5,Confirmada
100517,H01,3,1,2021-03-01,1,1,2,184.91551157845555,2,Confirmada
100518,H01,4,2,2021-03-01,1,0,1,193.07902201120612,1,Confirmada
100519,H01,2,2,2021-03-02,2,0,2,887.3986572043754,5,Confirmada
100520,H01,4,1,2021-03-02,2,1,3,308.9090005122077,3,Confirmada
100521,H01,3,1,2021-03-02,2,0,2,428.02864841916295,4,Confirmada
100522,H01,1,2,2021-03-02,1,0,1,327.5315919554319,2,Confirmada
100523,H01,2,2,2021-03-02,2,0,2,193.01321320684582,1,Confirmada
100524,H01,1,3,2021-03-02,1,1,2,1122.8211119005996,3,Confirmada
100525,H01,2,2,2021-03-02,2,1,3,384.8276609967299,2,Confirmada
100526,H01,4,1,2021-03-02,1,0,1,186.36176988396966,2,Confirmada
100527,H01,4,1,2021-03-02,1,0,1,458.23812520212783,5,Confirmada
100528,H01,3,2,2021-03-03,1,1,2,699.6733115249946,4,Confirmada
100529,H01,4,1,2021-03-03,1,0,1,104.15718400547279,1,Confirmada
100530,H01,3,1,2021-03-03,2,1,3,531.9711622753325,5,Confirmada
100531,H01,4,2,2021-03-03,1,1,2,977.3455497597802,5,Confirmada
100532,H01,4,1,2021-03-03,2,0,2,92.71241919009192,1,Confirmada
100533,H01,3,2,2021-03-03,2,0,2,652.7426828874978,4,Confirmada
100534,H01,4,2,2021-03-03,1,0,1,782.9028681141294,4,Confirmada
100535,H01,2,3,2021-03-03,1,0,1,1044.2218553279904,3,Confirmada
100536,H01,1,3,2021-03-03,2,1,3,1768.2268436984368,5,Confirmada
100537,H01,4,3,2021-03-03,2,0,2,367.5745278192702,1,Confirmada
100538,H01,3,2,2021-03-04,1,0,1,981.9515904929092,5,Confirmada
100539,H01,1,3,2021-03-04,1,1,2,1398.441016232117,4,Confirmada
100540,H01,4,2,2021-03-04,1,1,2,955.4360128405453,5,Confirmada
100541,H01,3,3,2021-03-04,1,1,2,354.0699909908459,1,Confirmada
100542,H01,1,1,2021-03-04,1,1,2,95.31390613122967,1,Confirmada
100543,H01,3,1,2021-03-04,1,0,1,509.83789431994967,5,Confirmada
100544,H01,1,2,2021-03-04,1,1,2,162.40460337595357,1,Confirmada
100545,H01,3,1,2021-03-05,2,1,3,481.04003019331634,5,Confirmada
100546,H01,3,1,2021-03-05,1,1,2,211.11773211309702,2,Confirmada
100547,H01,4,3,2021-03-05,2,0,2,1124.428285970093,3,Confirmada
100548,H01,3,3,2021-03-05,2,1,3,1008.7004303029473,3,Confirmada
100549,H01,1,1,2021-03-05,1,0,1,472.344094968935,5,Confirmada
100550,H01,1,3,2021-03-05,1,1,2,1665.717602215683,5,Confirmada
100551,H01,2,1,2021-03-05,2,0,2,529.0368224865088,5,Confirmada
100552,H01,2,3,2021-03-05,1,0,1,1456.0796409794034,4,Confirmada
100553,H01,2,3,2021-03-05,2,1,3,1288.4944230343824,4,Confirmada
100554,H01,4,1,2021-03-06,2,1,3,289.19118233578257,3,Confirmada
100555,H01,2,2,2021-03-06,1,0,1,880.2720237214342,5,Confirmada
100556,H01,4,2,2021-03-06,1,1,2,828.0772801753596,5,Confirmada
100557,H01,1,2,2021-03-06,2,0,2,168.08591988602643,1,Confirmada
100558,H01,4,2,2021-03-06,2,1,3,859.5012179199189,5,Confirmada
100559,H01,1,3,2021-03-06,1,0,1,357.6791282506081,1,Confirmada
100560,H01,1,2,2021-03-06,2,1,3,393.2575621099388,2,Confirmada
100561,H01,1,2,2021-03-06,1,1,2,341.47674377638356,2,Confirmada
100562,H01,2,2,2021-03-07,1,0,1,721.9584545237452,4,Confirmada
100563,H01,4,1,2021-03-07,1,1,2,396.6510690339312,4,Confirmada
100564,H01,4,3,2021-03-07,1,1,2,1867.254435051349,5,Confirmada
100565,H01,2,2,2021-03-07,1,0,1,177.58996386341374,1,Confirmada
100566,H01,4,2,2021-03-07,2,1,3,190.89007321915585,1,Confirmada
100567,H01,4,2,2021-03-07,1,1,2,989.150443436512,5,Confirmada
100568,H01,3,3,2021-03-07,1,0,1,737.973133326499,2,Confirmada
100569,H01,4,2,2021-03-07,1,0,1,732.374961075001,4,Confirmada
100570,H01,1,2,2021-03-08,1,1,2,780.5318852035958,4,Confirmada
100571,H01,1,3,2021-03-08,2,1,3,355.53983504994073,1,Confirmada
100572,H01,4,2,2021-03-08,1,1,2,388.24415178166674,2,Confirmada
100573,H01,2,3,2021-03-08,2,0,2,1924.5727507490076,5,Confirmada
100574,H01,1,3,2021-03-08,1,0,1,1855.089837756558,5,Confirmada
100575,H01,4,3,2021-03-08,2,1,3,1082.1585122841307,3,Confirmada
100576,H01,3,3,2021-03-08,2,1,3,764.760204062567,2,Confirmada
100577,H01,4,2,2021-03-09,1,1,2,710.8280108578317,4,Confirmada
100578,H01,1,1,2021-03-09,2,0,2,205.61624467678698,2,Confirmada
100579,H01,2,3,2021-03-09,2,1,3,1734.3909812423826,5,Confirmada
100580,H01,3,3,2021-03-09,2,1,3,954.6670941278862,3,Confirmada
100581,H01,1,2,2021-03-09,1,1,2,701.2976573487663,4,Confirmada
100582,H01,2,1,2021-03-09,1,0,1,469.73856691552334,5,Confirmada
100583,H01,1,2,2021-03-09,1,1,2,190.37576453020216,1,Confirmada
100584,H01,3,1,2021-03-09,2,1,3,519.2563991514332,5,Confirmada
100585,H01,3,2,2021-03-10,1,1,2,530.2922993861571,3,Confirmada
100586,H01,4,3,2021-03-10,2,0,2,639.0331375536704,2,Confirmada
100587,H01,2,2,2021-03-10,1,0,1,656.4411317683556,4,Confirmada
100588,H01,2,1,2021-03-10,1,1,2,323.88118447280874,3,Confirmada
100589,H01,2,3,2021-03-10,1,0,1,1797.5087751355659,5,Confirmada
100590,H01,3,3,2021-03-10,1,1,2,729.272135399339,2,Confirmada
100591,H01,4,2,2021-03-10,1,0,1,920.6133623414729,5,Confirmada
100592,H01,4,3,2021-03-10,2,0,2,374.4414149100535,1,Confirmada
100593,H01,3,1,2021-03-11,1,0,1,201.8104850898743,2,Confirmada
100594,H01,4,3,2021-03-11,1,1,2,377.18136066076534,1,Confirmada
100595,H01,1,1,2021-03-11,2,1,3,451.3569569904016,5,Confirmada
100596,H01,1,3,2021-03-11,2,1,3,1698.9089576717088,5,Confirmada
100597,H01,2,1,2021-03-11,2,1,3,102.96359116530746,1,Confirmada
100598,H01,2,2,2021-03-11,1,1,2,564.0060346959258,3,Confirmada
100599,H01,4,3,2021-03-11,2,0,2,359.551151949413,1,Confirmada
100600,H01,4,2,2021-03-11,1,1,2,575.3137133682753,3,Confirmada
100601,H01,2,1,2021-03-11,2,1,3,205.86218547657808,2,Confirmada
100602,H01,1,2,2021-03-12,1,1,2,335.4153902459532,2,Confirmada
100603,H01,4,2,2021-03-12,2,1,3,164.46936565468425,1,Confirmada
100604,H01,3,2,2021-03-12,2,0,2,186.28213603558456,1,Confirmada
100605,H01,2,3,2021-03-12,1,1,2,1450.6484328001206,4,Confirmada
100606,H01,2,1,2021-03-12,1,1,2,293.23114275666876,3,Confirmada
100607,H01,2,3,2021-03-12,1,1,2,1314.158863091954,4,Confirmada
100608,H01,4,3,2021-03-12,2,0,2,1058.0021882974388,3,Confirmada
100609,H01,3,2,2021-03-12,1,1,2,194.03060314429513,1,Confirmada
100610,H01,2,1,2021-03-13,2,0,2,101.48244187548046,1,Confirmada
100611,H01,3,3,2021-03-13,2,1,3,1011.7444987477614,3,Confirmada
100612,H01,2,1,2021-03-13,2,1,3,102.06108535864963,1,Confirmada
100613,H01,4,3,2021-03-13,1,0,1,383.38812139078635,1,Confirmada
100614,H01,1,3,2021-03-13,2,0,2,1082.196197201521,3,Confirmada
100615,H01,2,1,2021-03-13,2,0,2,361.75531740780514,4,Confirmada
100616,H01,3,2,2021-03-13,2,0,2,965.9120258961094,5,Confirmada
100617,H01,4,2,2021-03-13,1,0,1,178.93606729945074,1,Confirmada
100618,H01,3,3,2021-03-13,2,1,3,1335.1205982488732,4,Confirmada
100619,H01,2,2,2021-03-14,2,1,3,521.1354052905273,3,Confirmada
100620,H01,2,2,2021-03-14,1,1,2,754.2575815610074,4,Confirmada
100621,H01,1,1,2021-03-14,1,1,2,316.33932271358196,3,Confirmada
100622,H01,2,1,2021-03-14,2,1,3,92.06028158276102,1,Confirmada
100623,H01,1,3,2021-03-14,1,1,2,1538.8568761656677,4,Confirmada
100624,H01,4,2,2021-03-14,1,0,1,172.08665284587184,1,Confirmada
100625,H01,3,1,2021-03-14,2,0,2,307.81428942636967,3,Confirmada
100626,H01,2,3,2021-03-14,1,1,2,1745.1575630119391,5,Confirmada
100627,H01,2,2,2021-03-14,2,0,2,980.6494577257571,5,Confirmada
100628,H01,1,3,2021-03-15,2,0,2,1383.334873003556,4,Confirmada
100629,H01,4,1,2021-03-15,2,1,3,549.6076915796598,5,Confirmada
100630,H01,4,1,2021-03-15,2,0,2,188.8155801832182,2,Confirmada
100631,H01,4,2,2021-03-15,1,1,2,915.8984990032404,5,Confirmada
100632,H01,1,2,2021-03-15,2,0,2,193.34500208122157,1,Confirmada
100633,H01,4,3,2021-03-15,2,0,2,983.5789709443725,3,Confirmada
100634,H01,4,3,2021-03-15,2,0,2,1371.7971075243615,4,Confirmada
100635,H01,2,2,2021-03-15,1,0,1,901.87533177051,5,Confirmada
100636,H01,4,1,2021-03-15,2,1,3,290.9985618586909,3,Confirmada
100637,H01,3,2,2021-03-15,1,1,2,730.444301801825,4,Confirmada
100638,H01,4,3,2021-03-16,2,1,3,1746.4878117144958,5,Confirmada
100639,H01,3,2,2021-03-16,1,1,2,886.9205501838092,5,Confirmada
100640,H01,3,2,2021-03-16,2,0,2,377.843929987312,2,Confirmada
100641,H01,4,3,2021-03-16,1,0,1,384.7837622508442,1,Confirmada
100642,H01,1,2,2021-03-16,2,1,3,491.9144879727892,3,Confirmada
100643,H01,4,1,2021-03-16,1,0,1,416.5164548253265,4,Confirmada
100644,H01,4,2,2021-03-16,1,1,2,509.86831237106196,3,Confirmada
100645,H01,2,1,2021-03-16,1,1,2,459.8942822050523,5,Confirmada
100646,H01,3,3,2021-03-17,1,1,2,985.6046940271121,3,Confirmada
100647,H01,4,2,2021-03-17,2,0,2,581.455184851909,3,Confirmada
100648,H01,1,1,2021-03-17,1,1,2,297.0747032019269,3,Confirmada
100649,H01,4,3,2021-03-17,2,0,2,729.1160110695836,2,Confirmada
100650,H01,1,1,2021-03-17,2,1,3,205.50845695546855,2,Confirmada
100651,H01,3,3,2021-03-17,1,0,1,946.9032506191953,3,Confirmada
100652,H01,2,2,2021-03-17,1,1,2,820.4649479938862,5,Confirmada
100653,H01,4,2,2021-03-17,1,0,1,973.2220926994846,5,Confirmada
100654,H01,2,2,2021-03-18,1,0,1,190.11710535602109,1,Confirmada
100655,H01,2,2,2021-03-18,2,1,3,839.217575175302,5,Confirmada
100656,H01,4,2,2021-03-18,2,1,3,507.03772863286105,3,Confirmada
100657,H01,4,1,2021-03-18,1,0,1,460.9664221492798,5,Confirmada
100658,H01,2,1,2021-03-18,1,0,1,480.3046748318587,5,Confirmada
100659,H01,3,2,2021-03-18,2,0,2,184.38748419535202,1,Confirmada
100660,H01,1,3,2021-03-18,2,0,2,651.3400587551982,2,Confirmada
100661,H01,2,1,2021-03-19,2,1,3,462.45553883994893,5,Confirmada
100662,H01,1,1,2021-03-19,2,0,2,184.5307633263569,2,Confirmada
100663,H01,2,3,2021-03-19,1,1,2,660.9284874046247,2,Confirmada
100664,H01,3,3,2021-03-19,2,1,3,1492.2488263147422,4,Confirmada
100665,H01,2,3,2021-03-19,2,1,3,1808.0275833191654,5,Confirmada
100666,H01,2,1,2021-03-19,2,1,3,477.23534131334617,5,Confirmada
100667,H01,1,3,2021-03-19,1,1,2,1643.9475695436292,5,Confirmada
100668,H01,2,1,2021-03-19,1,0,1,189.9929285234447,2,Confirmada
100669,H01,1,1,2021-03-19,1,0,1,469.0982030540203,5,Confirmada
100670,H01,3,2,2021-03-20,2,0,2,852.9142053230853,5,Confirmada
100671,H01,1,3,2021-03-20,2,0,2,961.4887225044829,3,Confirmada
100672,H01,4,1,2021-03-20,2,0,2,377.177149561585,4,Confirmada
100673,H01,1,1,2021-03-20,2,0,2,418.8011046768638,4,Confirmada
100674,H01,4,2,2021-03-20,2,0,2,172.36958435225463,1,Confirmada
100675,H01,2,1,2021-03-20,2,0,2,286.6188155984961,3,Confirmada
100676,H01,3,1,2021-03-20,1,0,1,185.85706166595602,2,Confirmada
100677,H01,2,2,2021-03-20,1,0,1,518.0092045374297,3,Confirmada
100678,H01,2,2,2021-03-21,2,0,2,582.4840163911833,3,Confirmada
100679,H01,1,2,2021-03-21,2,1,3,665.6810109291578,4,Confirmada
100680,H01,4,2,2021-03-21,2,1,3,528.249971705158,3,Confirmada
100681,H01,1,2,2021-03-21,1,0,1,744.3978716779395,4,Confirmada
100682,H01,1,2,2021-03-21,2,1,3,384.13708681133164,2,Confirmada
100683,H01,1,2,2021-03-21,1,0,1,348.9965644562128,2,Confirmada
100684,H01,1,1,2021-03-21,1,1,2,496.9397577338639,5,Confirmada
100685,H01,2,2,2021-03-22,1,1,2,717.0002224917313,4,Confirmada
100686,H01,3,3,2021-03-22,2,1,3,1012.5126254859401,3,Confirmada
100687,H01,4,1,2021-03-22,1,0,1,391.6152995450044,4,Confirmada
100688,H01,4,2,2021-03-22,1,1,2,197.12279035315822,1,Confirmada
100689,H01,4,3,2021-03-22,2,1,3,374.6029709720815,1,Confirmada
100690,H01,4,3,2021-03-22,1,0,1,1298.7748504536307,4,Confirmada
100691,H01,2,2,2021-03-22,2,0,2,533.0662244842675,3,Confirmada
100692,H01,3,1,2021-03-23,1,0,1,99.59254474434846,1,Confirmada
100693,H01,2,1,2021-03-23,1,1,2,204.44036993816758,2,Confirmada
100694,H01,1,2,2021-03-23,2,0,2,194.51605049895372,1,Confirmada
100695,H01,4,3,2021-03-23,2,0,2,741.7446313846514,2,Confirmada
100696,H01,4,2,2021-03-23,2,0,2,819.108015282842,5,Confirmada
100697,H01,4,3,2021-03-23,1,1,2,1388.3143350711064,4,Confirmada
100698,H01,3,1,2021-03-23,2,0,2,99.66472312490305,1,Confirmada
100699,H01,2,1,2021-03-24,1,0,1,452.2250125495225,5,Confirmada
100700,H01,3,1,2021-03-24,2,0,2,209.8014613640637,2,Confirmada
100701,H01,3,1,2021-03-24,1,0,1,365.8168971475674,4,Confirmada
100702,H01,4,1,2021-03-24,1,1,2,303.64435722975276,3,Confirmada
100703,H01,1,2,2021-03-24,2,1,3,538.4689236523404,3,Confirmada
100704,H01,1,2,2021-03-24,1,0,1,709.3447314359536,4,Confirmada
100705,H01,3,2,2021-03-24,2,1,3,932.9823981248703,5,Confirmada
100706,H01,4,3,2021-03-24,1,1,2,1313.3872026859285,4,Confirmada
100707,H01,3,1,2021-03-25,1,0,1,98.24858980025517,1,Confirmada
100708,H01,4,1,2021-03-25,1,0,1,411.91857585902756,4,Confirmada
